Qubits, depth,Program var,Run Num,category,Approach,ms all,ms X,ms Z,ms Ry
3,5,var_q3_03,28,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,5,var_q3_03,29,var,Random,80.0,33.33333333333333,66.66666666666666,100.0
3,4,var_q3_10,0,var,Random,66.66666666666666,0.0,100.0,77.77777777777779
3,4,var_q3_10,1,var,Random,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
3,4,var_q3_10,2,var,Random,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
3,4,var_q3_10,3,var,Random,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
3,4,var_q3_10,4,var,Random,60.0,0.0,33.33333333333333,88.88888888888889
3,4,var_q3_10,5,var,Random,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
3,4,var_q3_10,6,var,Random,86.66666666666667,66.66666666666666,100.0,88.88888888888889
3,4,var_q3_10,7,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,4,var_q3_10,8,var,Random,60.0,33.33333333333333,100.0,55.55555555555556
3,4,var_q3_10,9,var,Random,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
3,4,var_q3_10,10,var,Random,80.0,33.33333333333333,66.66666666666666,100.0
3,4,var_q3_10,11,var,Random,80.0,33.33333333333333,66.66666666666666,100.0
3,4,var_q3_10,12,var,Random,80.0,66.66666666666666,66.66666666666666,88.88888888888889
3,4,var_q3_10,13,var,Random,73.33333333333333,33.33333333333333,33.33333333333333,100.0
3,4,var_q3_10,14,var,Random,73.33333333333333,66.66666666666666,100.0,66.66666666666666
3,4,var_q3_10,15,var,Random,60.0,33.33333333333333,0.0,88.88888888888889
3,4,var_q3_10,16,var,Random,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
3,4,var_q3_10,17,var,Random,53.333333333333336,33.33333333333333,33.33333333333333,66.66666666666666
3,4,var_q3_10,18,var,Random,60.0,33.33333333333333,33.33333333333333,77.77777777777779
3,4,var_q3_10,19,var,Random,66.66666666666666,66.66666666666666,33.33333333333333,77.77777777777779
3,4,var_q3_10,20,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,4,var_q3_10,21,var,Random,73.33333333333333,66.66666666666666,100.0,66.66666666666666
3,4,var_q3_10,22,var,Random,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
3,4,var_q3_10,23,var,Random,86.66666666666667,66.66666666666666,100.0,88.88888888888889
3,4,var_q3_10,24,var,Random,73.33333333333333,33.33333333333333,33.33333333333333,100.0
3,4,var_q3_10,25,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,4,var_q3_10,26,var,Random,80.0,0.0,100.0,100.0
3,4,var_q3_10,27,var,Random,46.666666666666664,0.0,33.33333333333333,66.66666666666666
3,4,var_q3_10,28,var,Random,73.33333333333333,33.33333333333333,33.33333333333333,100.0
3,4,var_q3_10,29,var,Random,86.66666666666667,100.0,100.0,77.77777777777779
3,4,var_q3_11,0,var,Random,73.33333333333333,33.33333333333333,33.33333333333333,100.0
3,4,var_q3_11,1,var,Random,66.66666666666666,0.0,66.66666666666666,88.88888888888889
3,4,var_q3_11,2,var,Random,73.33333333333333,0.0,66.66666666666666,100.0
3,4,var_q3_11,3,var,Random,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
3,4,var_q3_11,4,var,Random,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
3,4,var_q3_11,5,var,Random,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
3,4,var_q3_11,6,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,4,var_q3_11,7,var,Random,60.0,0.0,33.33333333333333,88.88888888888889
3,4,var_q3_11,8,var,Random,86.66666666666667,33.33333333333333,100.0,100.0
3,4,var_q3_11,9,var,Random,73.33333333333333,33.33333333333333,100.0,77.77777777777779
3,4,var_q3_11,10,var,Random,66.66666666666666,66.66666666666666,0.0,88.88888888888889
3,4,var_q3_11,11,var,Random,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
3,4,var_q3_11,12,var,Random,73.33333333333333,33.33333333333333,33.33333333333333,100.0
3,4,var_q3_11,13,var,Random,86.66666666666667,66.66666666666666,66.66666666666666,100.0
3,4,var_q3_11,14,var,Random,46.666666666666664,0.0,0.0,77.77777777777779
3,4,var_q3_11,15,var,Random,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
3,4,var_q3_11,16,var,Random,86.66666666666667,66.66666666666666,100.0,88.88888888888889
3,4,var_q3_11,17,var,Random,73.33333333333333,33.33333333333333,33.33333333333333,100.0
3,4,var_q3_11,18,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,4,var_q3_11,19,var,Random,60.0,33.33333333333333,66.66666666666666,66.66666666666666
3,4,var_q3_11,20,var,Random,60.0,0.0,33.33333333333333,88.88888888888889
3,4,var_q3_11,21,var,Random,80.0,33.33333333333333,66.66666666666666,100.0
3,4,var_q3_11,22,var,Random,73.33333333333333,0.0,66.66666666666666,100.0
3,4,var_q3_11,23,var,Random,73.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779
3,4,var_q3_11,24,var,Random,86.66666666666667,66.66666666666666,100.0,88.88888888888889
3,4,var_q3_11,25,var,Random,60.0,33.33333333333333,66.66666666666666,66.66666666666666
3,4,var_q3_11,26,var,Random,80.0,66.66666666666666,66.66666666666666,88.88888888888889
3,4,var_q3_11,27,var,Random,93.33333333333333,66.66666666666666,100.0,100.0
3,4,var_q3_11,28,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,4,var_q3_11,29,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,5,var_q3_12,0,var,Random,53.333333333333336,0.0,66.66666666666666,66.66666666666666
3,5,var_q3_12,1,var,Random,66.66666666666666,0.0,100.0,77.77777777777779
