Qubits, depth,Program var,Run Num,category,Approach,ms all,ms X,ms Z,ms Ry
6,125,aamp_q6_10,7,aamp,Greedy,73.33333333333333,0.0,100.0,88.88888888888889
6,125,aamp_q6_10,8,aamp,Greedy,80.0,0.0,100.0,100.0
6,125,aamp_q6_10,9,aamp,Greedy,66.66666666666666,0.0,100.0,77.77777777777779
6,125,aamp_q6_10,10,aamp,Greedy,53.333333333333336,0.0,66.66666666666666,66.66666666666666
6,125,aamp_q6_10,11,aamp,Greedy,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
6,125,aamp_q6_10,12,aamp,Greedy,80.0,33.33333333333333,100.0,88.88888888888889
6,125,aamp_q6_10,13,aamp,Greedy,53.333333333333336,0.0,100.0,55.55555555555556
6,125,aamp_q6_10,14,aamp,Greedy,80.0,66.66666666666666,100.0,77.77777777777779
6,125,aamp_q6_10,15,aamp,Greedy,46.666666666666664,0.0,33.33333333333333,66.66666666666666
6,125,aamp_q6_10,16,aamp,Greedy,73.33333333333333,0.0,100.0,88.88888888888889
6,125,aamp_q6_10,17,aamp,Greedy,86.66666666666667,66.66666666666666,100.0,88.88888888888889
6,125,aamp_q6_10,18,aamp,Greedy,60.0,0.0,66.66666666666666,77.77777777777779
6,125,aamp_q6_10,19,aamp,Greedy,60.0,0.0,66.66666666666666,77.77777777777779
6,125,aamp_q6_10,20,aamp,Greedy,73.33333333333333,0.0,100.0,88.88888888888889
6,125,aamp_q6_10,21,aamp,Greedy,60.0,0.0,100.0,66.66666666666666
6,125,aamp_q6_10,22,aamp,Greedy,73.33333333333333,0.0,100.0,88.88888888888889
6,125,aamp_q6_10,23,aamp,Greedy,46.666666666666664,0.0,66.66666666666666,55.55555555555556
6,125,aamp_q6_10,24,aamp,Greedy,60.0,0.0,33.33333333333333,88.88888888888889
6,125,aamp_q6_10,25,aamp,Greedy,60.0,0.0,100.0,66.66666666666666
6,125,aamp_q6_10,26,aamp,Greedy,60.0,0.0,66.66666666666666,77.77777777777779
6,125,aamp_q6_10,27,aamp,Greedy,60.0,0.0,100.0,66.66666666666666
6,125,aamp_q6_10,28,aamp,Greedy,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
6,125,aamp_q6_10,29,aamp,Greedy,60.0,0.0,66.66666666666666,77.77777777777779
6,90,aamp_q6_11,0,aamp,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
6,90,aamp_q6_11,1,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,90,aamp_q6_11,2,aamp,Greedy,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
6,90,aamp_q6_11,3,aamp,Greedy,46.666666666666664,33.33333333333333,0.0,66.66666666666666
6,90,aamp_q6_11,4,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,90,aamp_q6_11,5,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,90,aamp_q6_11,6,aamp,Greedy,73.33333333333333,33.33333333333333,100.0,77.77777777777779
6,90,aamp_q6_11,7,aamp,Greedy,66.66666666666666,66.66666666666666,0.0,88.88888888888889
6,90,aamp_q6_11,8,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,90,aamp_q6_11,9,aamp,Greedy,66.66666666666666,33.33333333333333,0.0,100.0
6,90,aamp_q6_11,10,aamp,Greedy,86.66666666666667,100.0,66.66666666666666,88.88888888888889
6,90,aamp_q6_11,11,aamp,Greedy,86.66666666666667,100.0,66.66666666666666,88.88888888888889
6,90,aamp_q6_11,12,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,90,aamp_q6_11,13,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,90,aamp_q6_11,14,aamp,Greedy,66.66666666666666,66.66666666666666,0.0,88.88888888888889
6,90,aamp_q6_11,15,aamp,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
6,90,aamp_q6_11,16,aamp,Greedy,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
6,90,aamp_q6_11,17,aamp,Greedy,60.0,0.0,0.0,100.0
6,90,aamp_q6_11,18,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,90,aamp_q6_11,19,aamp,Greedy,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
6,90,aamp_q6_11,20,aamp,Greedy,80.0,66.66666666666666,66.66666666666666,88.88888888888889
6,90,aamp_q6_11,21,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,90,aamp_q6_11,22,aamp,Greedy,60.0,0.0,0.0,100.0
